[2024-01-22 13:46:25,073] INFO: {
[2024-01-22 13:53:03,849] INFO: Iter 14900 Summary: 
[2024-01-22 13:53:03,850] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047342269979417324
[2024-01-22 13:53:06,397] INFO: Iter 15000 Summary: 
[2024-01-22 13:53:06,397] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04741741269826889
[2024-01-22 13:53:08,971] INFO: Iter 15100 Summary: 
[2024-01-22 13:53:08,972] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04785954024642706
[2024-01-22 13:53:11,447] INFO: Iter 15200 Summary: 
[2024-01-22 13:53:11,448] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0476397667825222
[2024-01-22 13:53:14,021] INFO: Iter 15300 Summary: 
[2024-01-22 13:53:14,021] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04831626486033201
[2024-01-22 13:53:16,880] INFO: Iter 15400 Summary: 
[2024-01-22 13:53:16,880] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04753889866173267
[2024-01-22 13:53:19,678] INFO: Iter 15500 Summary: 
[2024-01-22 13:53:19,678] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04758598864078522
[2024-01-22 13:53:22,401] INFO: Iter 15600 Summary: 
[2024-01-22 13:53:22,401] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04775155868381262
[2024-01-22 13:53:24,980] INFO: Iter 15700 Summary: 
[2024-01-22 13:53:24,980] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047487380243837835
[2024-01-22 13:53:27,672] INFO: Iter 15800 Summary: 
[2024-01-22 13:53:27,672] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04772300001233816
[2024-01-22 13:53:30,536] INFO: Iter 15900 Summary: 
[2024-01-22 13:53:30,537] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04786310192197561
[2024-01-22 13:53:33,355] INFO: Iter 16000 Summary: 
[2024-01-22 13:53:33,355] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04755220837891102
[2024-01-22 13:53:36,169] INFO: Iter 16100 Summary: 
[2024-01-22 13:53:36,170] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047527375034987926
[2024-01-22 13:53:38,839] INFO: Iter 16200 Summary: 
[2024-01-22 13:53:38,839] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04709677532315254
[2024-01-22 13:53:41,527] INFO: Iter 16300 Summary: 
[2024-01-22 13:53:41,527] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047104740515351295
[2024-01-22 13:53:44,205] INFO: Iter 16400 Summary: 
[2024-01-22 13:53:44,205] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047521691508591174
[2024-01-22 13:53:46,705] INFO: Iter 16500 Summary: 
[2024-01-22 13:53:46,706] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04749669812619686
[2024-01-22 13:53:49,152] INFO: Iter 16600 Summary: 
[2024-01-22 13:53:49,152] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04702256716787815
[2024-01-22 13:53:51,881] INFO: Iter 16700 Summary: 
[2024-01-22 13:53:51,881] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047142961360514164
[2024-01-22 13:53:54,553] INFO: Iter 16800 Summary: 
[2024-01-22 13:53:54,554] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047391940020024774
[2024-01-22 13:53:57,205] INFO: Iter 16900 Summary: 
[2024-01-22 13:53:57,205] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04696229338645935
[2024-01-22 13:54:00,096] INFO: Iter 17000 Summary: 
[2024-01-22 13:54:00,096] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0470848548412323
[2024-01-22 13:54:02,609] INFO: Iter 17100 Summary: 
[2024-01-22 13:54:02,609] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04704034149646759
[2024-01-22 13:54:05,196] INFO: Iter 17200 Summary: 
[2024-01-22 13:54:05,196] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04688613008707762
[2024-01-22 13:54:07,842] INFO: Iter 17300 Summary: 
[2024-01-22 13:54:07,842] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047303516417741776
[2024-01-22 13:54:10,542] INFO: Iter 17400 Summary: 
[2024-01-22 13:54:10,542] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04702277224510908
[2024-01-22 13:54:13,254] INFO: Iter 17500 Summary: 
[2024-01-22 13:54:13,255] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046994357593357565
[2024-01-22 13:54:15,852] INFO: Iter 17600 Summary: 
[2024-01-22 13:54:15,852] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047015302143990995
[2024-01-22 13:54:18,550] INFO: Iter 17700 Summary: 
[2024-01-22 13:54:18,550] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04691867329180241
[2024-01-22 13:54:21,186] INFO: Iter 17800 Summary: 
[2024-01-22 13:54:21,186] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04682570464909077
[2024-01-22 13:54:23,730] INFO: Iter 17900 Summary: 
[2024-01-22 13:54:23,730] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04699292298406363
[2024-01-22 13:54:26,358] INFO: Iter 18000 Summary: 
[2024-01-22 13:54:26,359] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04688390050083399
[2024-01-22 13:54:29,004] INFO: Iter 18100 Summary: 
[2024-01-22 13:54:29,005] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0466834082826972
[2024-01-22 13:54:31,742] INFO: Iter 18200 Summary: 
[2024-01-22 13:54:31,742] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046771634519100186
[2024-01-22 13:54:34,328] INFO: Iter 18300 Summary: 
[2024-01-22 13:54:34,328] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046411977522075175
[2024-01-22 13:54:37,041] INFO: Iter 18400 Summary: 
[2024-01-22 13:54:37,041] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04663747265934944
[2024-01-22 13:54:39,875] INFO: Iter 18500 Summary: 
[2024-01-22 13:54:39,875] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046301402300596234
[2024-01-22 13:54:42,366] INFO: Iter 18600 Summary: 
[2024-01-22 13:54:42,366] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046533486507833004
[2024-01-22 13:54:45,249] INFO: Iter 18700 Summary: 
[2024-01-22 13:54:45,250] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04670566245913506
[2024-01-22 13:54:47,923] INFO: Iter 18800 Summary: 
[2024-01-22 13:54:47,923] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04641850620508194
[2024-01-22 13:54:50,501] INFO: Iter 18900 Summary: 
[2024-01-22 13:54:50,501] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046864335387945176
[2024-01-22 13:54:53,234] INFO: Iter 19000 Summary: 
[2024-01-22 13:54:53,234] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04654295220971107
[2024-01-22 13:54:56,055] INFO: Iter 19100 Summary: 
[2024-01-22 13:54:56,055] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04670261606574058
[2024-01-22 13:54:58,834] INFO: Iter 19200 Summary: 
[2024-01-22 13:54:58,834] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04689058270305395
[2024-01-22 13:55:01,598] INFO: Iter 19300 Summary: 
[2024-01-22 13:55:01,598] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04621621657162905
[2024-01-22 13:55:04,176] INFO: Iter 19400 Summary: 
[2024-01-22 13:55:04,177] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0469163141772151
[2024-01-22 13:55:06,778] INFO: Iter 19500 Summary: 
[2024-01-22 13:55:06,779] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0468096200376749
[2024-01-22 13:55:09,349] INFO: Iter 19600 Summary: 
[2024-01-22 13:55:09,350] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04663789842277765
[2024-01-22 13:55:11,999] INFO: Iter 19700 Summary: 
[2024-01-22 13:55:11,999] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046686282120645045
[2024-01-22 13:55:14,734] INFO: Iter 19800 Summary: 
[2024-01-22 13:55:14,734] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04639848861843347
[2024-01-22 13:55:17,501] INFO: Iter 19900 Summary: 
[2024-01-22 13:55:17,501] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04600336257368326
[2024-01-22 13:55:20,062] INFO: Iter 20000 Summary: 
[2024-01-22 13:55:20,063] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04631198897957802
[2024-01-22 13:55:22,942] INFO: Iter 20100 Summary: 
[2024-01-22 13:55:22,942] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04669143240898847
[2024-01-22 13:55:25,595] INFO: Iter 20200 Summary: 
[2024-01-22 13:55:25,596] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0463581769913435
[2024-01-22 13:55:28,204] INFO: Iter 20300 Summary: 
[2024-01-22 13:55:28,205] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04643050208687782
[2024-01-22 13:55:30,847] INFO: Iter 20400 Summary: 
[2024-01-22 13:55:30,847] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046057623066008094
[2024-01-22 13:55:33,688] INFO: Iter 20500 Summary: 
[2024-01-22 13:55:33,689] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04609758701175451
[2024-01-22 13:55:36,458] INFO: Iter 20600 Summary: 
[2024-01-22 13:55:36,458] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04617631785571575
[2024-01-22 13:55:39,126] INFO: Iter 20700 Summary: 
[2024-01-22 13:55:39,126] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0463547533005476
[2024-01-22 13:55:41,806] INFO: Iter 20800 Summary: 
[2024-01-22 13:55:41,806] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04659795332700014
[2024-01-22 13:55:44,633] INFO: Iter 20900 Summary: 
[2024-01-22 13:55:44,633] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046528822146356105
[2024-01-22 13:55:47,429] INFO: Iter 21000 Summary: 
[2024-01-22 13:55:47,429] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045476094707846644
[2024-01-22 13:55:50,089] INFO: Iter 21100 Summary: 
[2024-01-22 13:55:50,089] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04590485267341137
[2024-01-22 13:55:52,848] INFO: Iter 21200 Summary: 
[2024-01-22 13:55:52,848] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04617258235812187
[2024-01-22 13:55:55,386] INFO: Iter 21300 Summary: 
[2024-01-22 13:55:55,386] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046248045191168784
[2024-01-22 13:55:58,239] INFO: Iter 21400 Summary: 
[2024-01-22 13:55:58,239] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0465095903724432
[2024-01-22 13:56:00,734] INFO: Iter 21500 Summary: 
[2024-01-22 13:56:00,734] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045941870622336865
[2024-01-22 13:56:03,260] INFO: Iter 21600 Summary: 
[2024-01-22 13:56:03,260] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046163269355893134
[2024-01-22 13:56:05,913] INFO: Iter 21700 Summary: 
[2024-01-22 13:56:05,913] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04616012528538704
[2024-01-22 13:56:08,497] INFO: Iter 21800 Summary: 
[2024-01-22 13:56:08,497] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04622200038284063
[2024-01-22 13:56:11,074] INFO: Iter 21900 Summary: 
[2024-01-22 13:56:11,074] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045699743926525115
[2024-01-22 13:56:13,526] INFO: Iter 22000 Summary: 
[2024-01-22 13:56:13,526] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045917109809815886
[2024-01-22 13:56:16,088] INFO: Iter 22100 Summary: 
[2024-01-22 13:56:16,089] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04606839537620545
[2024-01-22 13:56:18,765] INFO: Iter 22200 Summary: 
[2024-01-22 13:56:18,766] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04588129080832005
[2024-01-22 13:56:21,427] INFO: Iter 22300 Summary: 
[2024-01-22 13:56:21,428] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0459102388843894
[2024-01-22 13:56:24,282] INFO: Iter 22400 Summary: 
[2024-01-22 13:56:24,282] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04579776998609304
[2024-01-22 13:56:26,868] INFO: Iter 22500 Summary: 
[2024-01-22 13:56:26,868] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046116192154586316
[2024-01-22 13:56:29,621] INFO: Iter 22600 Summary: 
[2024-01-22 13:56:29,621] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0459375723823905
[2024-01-22 13:56:32,212] INFO: Iter 22700 Summary: 
[2024-01-22 13:56:32,213] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046108558923006054
[2024-01-22 13:56:35,156] INFO: Iter 22800 Summary: 
[2024-01-22 13:56:35,156] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04576605558395386
[2024-01-22 13:56:37,999] INFO: Iter 22900 Summary: 
[2024-01-22 13:56:37,999] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04603926829993725
[2024-01-22 13:56:40,426] INFO: Iter 23000 Summary: 
[2024-01-22 13:56:40,426] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045849187150597576
[2024-01-22 13:56:43,091] INFO: Iter 23100 Summary: 
[2024-01-22 13:56:43,091] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0459752606600523
[2024-01-22 13:56:45,769] INFO: Iter 23200 Summary: 
[2024-01-22 13:56:45,770] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04567125964909792
[2024-01-22 13:56:48,332] INFO: Iter 23300 Summary: 
[2024-01-22 13:56:48,332] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045734838321805
[2024-01-22 13:56:51,112] INFO: Iter 23400 Summary: 
[2024-01-22 13:56:51,112] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04584750261157751
[2024-01-22 13:56:53,870] INFO: Iter 23500 Summary: 
[2024-01-22 13:56:53,870] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04551331385970116
[2024-01-22 13:56:56,598] INFO: Iter 23600 Summary: 
[2024-01-22 13:56:56,599] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04559624195098877
[2024-01-22 13:56:59,238] INFO: Iter 23700 Summary: 
[2024-01-22 13:56:59,238] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04579251352697611
[2024-01-22 13:57:02,002] INFO: Iter 23800 Summary: 
[2024-01-22 13:57:02,002] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04550216592848301
[2024-01-22 13:57:04,740] INFO: Iter 23900 Summary: 
[2024-01-22 13:57:04,740] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04571064051240683
[2024-01-22 13:57:07,285] INFO: Iter 24000 Summary: 
[2024-01-22 13:57:07,285] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04557710617780685
[2024-01-22 13:57:09,857] INFO: Iter 24100 Summary: 
[2024-01-22 13:57:09,857] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04555993128567934
[2024-01-22 13:57:12,571] INFO: Iter 24200 Summary: 
[2024-01-22 13:57:12,572] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04579159088432789
[2024-01-22 13:57:15,036] INFO: Iter 24300 Summary: 
[2024-01-22 13:57:15,036] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04565765466541052
[2024-01-22 13:57:17,682] INFO: Iter 24400 Summary: 
[2024-01-22 13:57:17,682] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0458477670699358
[2024-01-22 13:57:20,410] INFO: Iter 24500 Summary: 
[2024-01-22 13:57:20,410] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045329656042158606
[2024-01-22 13:57:23,186] INFO: Iter 24600 Summary: 
[2024-01-22 13:57:23,186] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045272482372820375
[2024-01-22 13:57:25,885] INFO: Iter 24700 Summary: 
[2024-01-22 13:57:25,886] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045387177541851995
[2024-01-22 13:57:28,527] INFO: Iter 24800 Summary: 
[2024-01-22 13:57:28,527] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04557086136192083
[2024-01-22 13:57:31,229] INFO: Iter 24900 Summary: 
[2024-01-22 13:57:31,229] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0457330897077918
[2024-01-22 13:57:33,723] INFO: Iter 25000 Summary: 
[2024-01-22 13:57:33,723] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04597416065633297
[2024-01-22 13:57:36,589] INFO: Iter 25100 Summary: 
[2024-01-22 13:57:36,589] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04544025357812643
[2024-01-22 13:57:39,398] INFO: Iter 25200 Summary: 
[2024-01-22 13:57:39,398] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045272440016269684
[2024-01-22 13:57:42,133] INFO: Iter 25300 Summary: 
[2024-01-22 13:57:42,134] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04574873484671116
[2024-01-22 13:57:44,904] INFO: Iter 25400 Summary: 
[2024-01-22 13:57:44,904] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0456286221370101
[2024-01-22 13:57:47,686] INFO: Iter 25500 Summary: 
[2024-01-22 13:57:47,686] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04562038067728281
[2024-01-22 13:57:50,264] INFO: Iter 25600 Summary: 
[2024-01-22 13:57:50,264] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04541127849370241
[2024-01-22 13:57:52,940] INFO: Iter 25700 Summary: 
[2024-01-22 13:57:52,940] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045482168793678286
[2024-01-22 13:57:55,557] INFO: Iter 25800 Summary: 
[2024-01-22 13:57:55,557] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04515011660754681
[2024-01-22 13:57:58,181] INFO: Iter 25900 Summary: 
[2024-01-22 13:57:58,182] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04576940082013607
[2024-01-22 13:58:00,836] INFO: Iter 26000 Summary: 
[2024-01-22 13:58:00,837] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045604912266135215
[2024-01-22 13:58:03,521] INFO: Iter 26100 Summary: 
[2024-01-22 13:58:03,521] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04572034109383821
[2024-01-22 13:58:06,293] INFO: Iter 26200 Summary: 
[2024-01-22 13:58:06,293] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045092867575585845
[2024-01-22 13:58:09,109] INFO: Iter 26300 Summary: 
[2024-01-22 13:58:09,110] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045705103501677516
[2024-01-22 13:58:11,647] INFO: Iter 26400 Summary: 
[2024-01-22 13:58:11,647] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04557540062814951
[2024-01-22 13:58:14,316] INFO: Iter 26500 Summary: 
[2024-01-22 13:58:14,316] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045473386235535145
[2024-01-22 13:58:17,045] INFO: Iter 26600 Summary: 
[2024-01-22 13:58:17,045] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04540474429726601
[2024-01-22 13:58:19,674] INFO: Iter 26700 Summary: 
[2024-01-22 13:58:19,674] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045290111899375915
[2024-01-22 13:58:22,408] INFO: Iter 26800 Summary: 
[2024-01-22 13:58:22,408] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045386251993477345
[2024-01-22 13:58:25,190] INFO: Iter 26900 Summary: 
[2024-01-22 13:58:25,190] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045400111600756646
[2024-01-22 13:58:27,825] INFO: Iter 27000 Summary: 
[2024-01-22 13:58:27,825] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04529704123735428
[2024-01-22 13:58:30,498] INFO: Iter 27100 Summary: 
[2024-01-22 13:58:30,498] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045281190387904645
[2024-01-22 13:58:33,370] INFO: Iter 27200 Summary: 
[2024-01-22 13:58:33,370] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045114658549427984
[2024-01-22 13:58:36,323] INFO: Iter 27300 Summary: 
[2024-01-22 13:58:36,323] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045332025252282616
[2024-01-22 13:58:38,868] INFO: Iter 27400 Summary: 
[2024-01-22 13:58:38,868] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04528139937669039
[2024-01-22 13:58:41,697] INFO: Iter 27500 Summary: 
[2024-01-22 13:58:41,698] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04512061383575201
[2024-01-22 13:58:44,453] INFO: Iter 27600 Summary: 
[2024-01-22 13:58:44,453] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04549434572458267
[2024-01-22 13:58:47,024] INFO: Iter 27700 Summary: 
[2024-01-22 13:58:47,024] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04555407240986824
[2024-01-22 13:58:49,774] INFO: Iter 27800 Summary: 
[2024-01-22 13:58:49,774] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045460631363093855
[2024-01-22 13:58:52,384] INFO: Iter 27900 Summary: 
[2024-01-22 13:58:52,385] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04525915149599314
[2024-01-22 13:58:55,198] INFO: Iter 28000 Summary: 
[2024-01-22 13:58:55,198] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045549661591649054
[2024-01-22 13:58:57,986] INFO: Iter 28100 Summary: 
[2024-01-22 13:58:57,986] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04523634601384401
[2024-01-22 13:59:00,769] INFO: Iter 28200 Summary: 
[2024-01-22 13:59:00,769] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04535118743777275
[2024-01-22 13:59:03,429] INFO: Iter 28300 Summary: 
[2024-01-22 13:59:03,429] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04502084832638502
[2024-01-22 13:59:06,101] INFO: Iter 28400 Summary: 
[2024-01-22 13:59:06,102] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045128929577767846
[2024-01-22 13:59:08,989] INFO: Iter 28500 Summary: 
[2024-01-22 13:59:08,989] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04518560249358416
[2024-01-22 13:59:11,892] INFO: Iter 28600 Summary: 
[2024-01-22 13:59:11,892] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045131494887173176
[2024-01-22 13:59:14,603] INFO: Iter 28700 Summary: 
[2024-01-22 13:59:14,603] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045109961591660974
[2024-01-22 13:59:17,459] INFO: Iter 28800 Summary: 
[2024-01-22 13:59:17,459] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04525389067828655
[2024-01-22 13:59:20,241] INFO: Iter 28900 Summary: 
[2024-01-22 13:59:20,241] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045159721858799455
[2024-01-22 13:59:23,156] INFO: Iter 29000 Summary: 
[2024-01-22 13:59:23,156] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04508607517927885
[2024-01-22 13:59:25,978] INFO: Iter 29100 Summary: 
[2024-01-22 13:59:25,978] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0453876207023859
[2024-01-22 13:59:28,764] INFO: Iter 29200 Summary: 
[2024-01-22 13:59:28,764] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04487114928662777
[2024-01-22 13:59:31,527] INFO: Iter 29300 Summary: 
[2024-01-22 13:59:31,527] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04521334007382393
[2024-01-22 13:59:34,404] INFO: Iter 29400 Summary: 
[2024-01-22 13:59:34,404] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0449483897164464
[2024-01-22 13:59:37,309] INFO: Iter 29500 Summary: 
[2024-01-22 13:59:37,309] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04547998912632465
[2024-01-22 13:59:40,129] INFO: Iter 29600 Summary: 
[2024-01-22 13:59:40,129] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04518247541040182
[2024-01-22 13:59:42,760] INFO: Iter 29700 Summary: 
[2024-01-22 13:59:42,760] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.044944132678210735
[2024-01-22 13:59:45,537] INFO: Iter 29800 Summary: 
[2024-01-22 13:59:45,537] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04486124984920025
[2024-01-22 13:59:48,402] INFO: Iter 29900 Summary: 
[2024-01-22 13:59:48,402] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04527585532516241
[2024-01-22 13:59:51,338] INFO: Iter 30000 Summary: 
[2024-01-22 13:59:51,339] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045254053995013234
[2024-01-22 13:59:54,061] INFO: Iter 30100 Summary: 
[2024-01-22 13:59:54,061] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045291625708341596
[2024-01-22 13:59:56,825] INFO: Iter 30200 Summary: 
[2024-01-22 13:59:56,825] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04491608295589686
[2024-01-22 13:59:59,638] INFO: Iter 30300 Summary: 
[2024-01-22 13:59:59,638] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045014666356146336
[2024-01-22 14:00:02,419] INFO: Iter 30400 Summary: 
[2024-01-22 14:00:02,419] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04510005299001932
[2024-01-22 14:00:05,250] INFO: Iter 30500 Summary: 
[2024-01-22 14:00:05,250] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04506829239428043
[2024-01-22 14:00:08,110] INFO: Iter 30600 Summary: 
[2024-01-22 14:00:08,110] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04537637062370777
[2024-01-22 14:00:10,973] INFO: Iter 30700 Summary: 
[2024-01-22 14:00:10,973] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04508043888956308
[2024-01-22 14:00:13,585] INFO: Iter 30800 Summary: 
[2024-01-22 14:00:13,586] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04499805189669132
[2024-01-22 14:00:16,435] INFO: Iter 30900 Summary: 
