[2024-01-22 09:30:05,913] INFO: {
[2024-01-22 09:36:37,114] INFO: Iter 14900 Summary: 
[2024-01-22 09:36:37,114] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04767505541443825
[2024-01-22 09:36:39,795] INFO: Iter 15000 Summary: 
[2024-01-22 09:36:39,795] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04766767282038927
[2024-01-22 09:36:42,445] INFO: Iter 15100 Summary: 
[2024-01-22 09:36:42,446] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04750018306076527
[2024-01-22 09:36:45,035] INFO: Iter 15200 Summary: 
[2024-01-22 09:36:45,035] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04776121210306883
[2024-01-22 09:36:47,789] INFO: Iter 15300 Summary: 
[2024-01-22 09:36:47,789] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047616570219397546
[2024-01-22 09:36:50,440] INFO: Iter 15400 Summary: 
[2024-01-22 09:36:50,440] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04791520193219185
[2024-01-22 09:36:53,055] INFO: Iter 15500 Summary: 
[2024-01-22 09:36:53,055] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04745046995580196
[2024-01-22 09:36:55,520] INFO: Iter 15600 Summary: 
[2024-01-22 09:36:55,520] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04739225514233112
[2024-01-22 09:36:58,190] INFO: Iter 15700 Summary: 
[2024-01-22 09:36:58,190] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04756820637732744
[2024-01-22 09:37:00,866] INFO: Iter 15800 Summary: 
[2024-01-22 09:37:00,866] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047446914538741114
[2024-01-22 09:37:03,368] INFO: Iter 15900 Summary: 
[2024-01-22 09:37:03,368] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04759765766561031
[2024-01-22 09:37:06,091] INFO: Iter 16000 Summary: 
[2024-01-22 09:37:06,091] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04708791017532349
[2024-01-22 09:37:08,780] INFO: Iter 16100 Summary: 
[2024-01-22 09:37:08,780] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04725845649838448
[2024-01-22 09:37:11,461] INFO: Iter 16200 Summary: 
[2024-01-22 09:37:11,461] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04692946847528219
[2024-01-22 09:37:14,144] INFO: Iter 16300 Summary: 
[2024-01-22 09:37:14,144] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047404594570398334
[2024-01-22 09:37:16,693] INFO: Iter 16400 Summary: 
[2024-01-22 09:37:16,693] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04731134958565235
[2024-01-22 09:37:19,273] INFO: Iter 16500 Summary: 
[2024-01-22 09:37:19,273] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047336722649633886
[2024-01-22 09:37:21,744] INFO: Iter 16600 Summary: 
[2024-01-22 09:37:21,744] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047363260686397554
[2024-01-22 09:37:24,238] INFO: Iter 16700 Summary: 
[2024-01-22 09:37:24,238] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04694462060928345
[2024-01-22 09:37:26,962] INFO: Iter 16800 Summary: 
[2024-01-22 09:37:26,962] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047078523486852646
[2024-01-22 09:37:29,559] INFO: Iter 16900 Summary: 
[2024-01-22 09:37:29,559] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04731229394674301
[2024-01-22 09:37:32,250] INFO: Iter 17000 Summary: 
[2024-01-22 09:37:32,250] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04721838165074587
[2024-01-22 09:37:34,945] INFO: Iter 17100 Summary: 
[2024-01-22 09:37:34,945] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04766858011484146
[2024-01-22 09:37:37,729] INFO: Iter 17200 Summary: 
[2024-01-22 09:37:37,729] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04751962911337614
[2024-01-22 09:37:40,135] INFO: Iter 17300 Summary: 
[2024-01-22 09:37:40,136] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046972572393715384
[2024-01-22 09:37:42,796] INFO: Iter 17400 Summary: 
[2024-01-22 09:37:42,796] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04677107140421868
[2024-01-22 09:37:45,412] INFO: Iter 17500 Summary: 
[2024-01-22 09:37:45,412] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04666114568710327
[2024-01-22 09:37:47,992] INFO: Iter 17600 Summary: 
[2024-01-22 09:37:47,992] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04714560203254223
[2024-01-22 09:37:50,584] INFO: Iter 17700 Summary: 
[2024-01-22 09:37:50,584] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04697451386600733
[2024-01-22 09:37:53,253] INFO: Iter 17800 Summary: 
[2024-01-22 09:37:53,253] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047010385766625404
[2024-01-22 09:37:55,800] INFO: Iter 17900 Summary: 
[2024-01-22 09:37:55,800] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.047043323963880536
[2024-01-22 09:37:58,274] INFO: Iter 18000 Summary: 
[2024-01-22 09:37:58,274] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04669398721307516
[2024-01-22 09:38:00,930] INFO: Iter 18100 Summary: 
[2024-01-22 09:38:00,930] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046872284039855
[2024-01-22 09:38:03,546] INFO: Iter 18200 Summary: 
[2024-01-22 09:38:03,546] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046977019719779495
[2024-01-22 09:38:05,964] INFO: Iter 18300 Summary: 
[2024-01-22 09:38:05,965] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04669479090720415
[2024-01-22 09:38:08,683] INFO: Iter 18400 Summary: 
[2024-01-22 09:38:08,683] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04660618666559458
[2024-01-22 09:38:11,289] INFO: Iter 18500 Summary: 
[2024-01-22 09:38:11,289] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046604659594595435
[2024-01-22 09:38:13,810] INFO: Iter 18600 Summary: 
[2024-01-22 09:38:13,810] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04698157519102097
[2024-01-22 09:38:16,468] INFO: Iter 18700 Summary: 
[2024-01-22 09:38:16,469] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04657864764332771
[2024-01-22 09:38:19,218] INFO: Iter 18800 Summary: 
[2024-01-22 09:38:19,219] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04672066327184439
[2024-01-22 09:38:21,620] INFO: Iter 18900 Summary: 
[2024-01-22 09:38:21,620] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04679304279386997
[2024-01-22 09:38:24,239] INFO: Iter 19000 Summary: 
[2024-01-22 09:38:24,240] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04658994991332292
[2024-01-22 09:38:26,922] INFO: Iter 19100 Summary: 
[2024-01-22 09:38:26,922] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046428651586174964
[2024-01-22 09:38:29,394] INFO: Iter 19200 Summary: 
[2024-01-22 09:38:29,394] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046345857642591
[2024-01-22 09:38:31,954] INFO: Iter 19300 Summary: 
[2024-01-22 09:38:31,954] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04674255929887295
[2024-01-22 09:38:34,435] INFO: Iter 19400 Summary: 
[2024-01-22 09:38:34,435] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04607490912079811
[2024-01-22 09:38:37,084] INFO: Iter 19500 Summary: 
[2024-01-22 09:38:37,084] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04646977845579386
[2024-01-22 09:38:39,747] INFO: Iter 19600 Summary: 
[2024-01-22 09:38:39,747] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04653589315712452
[2024-01-22 09:38:42,371] INFO: Iter 19700 Summary: 
[2024-01-22 09:38:42,371] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046354604996740816
[2024-01-22 09:38:45,063] INFO: Iter 19800 Summary: 
[2024-01-22 09:38:45,063] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04678636278957129
[2024-01-22 09:38:47,765] INFO: Iter 19900 Summary: 
[2024-01-22 09:38:47,765] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04614385858178139
[2024-01-22 09:38:50,270] INFO: Iter 20000 Summary: 
[2024-01-22 09:38:50,270] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04668197851628065
[2024-01-22 09:38:52,822] INFO: Iter 20100 Summary: 
[2024-01-22 09:38:52,822] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046057703234255315
[2024-01-22 09:38:55,439] INFO: Iter 20200 Summary: 
[2024-01-22 09:38:55,439] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0464134531468153
[2024-01-22 09:38:57,935] INFO: Iter 20300 Summary: 
[2024-01-22 09:38:57,935] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04638200633227825
[2024-01-22 09:39:00,433] INFO: Iter 20400 Summary: 
[2024-01-22 09:39:00,434] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04609065841883421
[2024-01-22 09:39:03,008] INFO: Iter 20500 Summary: 
[2024-01-22 09:39:03,008] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04635730244219303
[2024-01-22 09:39:05,552] INFO: Iter 20600 Summary: 
[2024-01-22 09:39:05,552] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046409811601042746
[2024-01-22 09:39:08,310] INFO: Iter 20700 Summary: 
[2024-01-22 09:39:08,310] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046703166775405404
[2024-01-22 09:39:10,960] INFO: Iter 20800 Summary: 
[2024-01-22 09:39:10,961] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046175027117133144
[2024-01-22 09:39:13,672] INFO: Iter 20900 Summary: 
[2024-01-22 09:39:13,673] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04623736076056957
[2024-01-22 09:39:16,323] INFO: Iter 21000 Summary: 
[2024-01-22 09:39:16,323] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04630418557673693
[2024-01-22 09:39:19,073] INFO: Iter 21100 Summary: 
[2024-01-22 09:39:19,073] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04642226785421372
[2024-01-22 09:39:21,797] INFO: Iter 21200 Summary: 
[2024-01-22 09:39:21,797] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04596228566020727
[2024-01-22 09:39:24,343] INFO: Iter 21300 Summary: 
[2024-01-22 09:39:24,343] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04625927120447159
[2024-01-22 09:39:27,074] INFO: Iter 21400 Summary: 
[2024-01-22 09:39:27,075] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04598068207502365
[2024-01-22 09:39:29,691] INFO: Iter 21500 Summary: 
[2024-01-22 09:39:29,691] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04571697879582644
[2024-01-22 09:39:32,111] INFO: Iter 21600 Summary: 
[2024-01-22 09:39:32,111] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045717478208243845
[2024-01-22 09:39:34,713] INFO: Iter 21700 Summary: 
[2024-01-22 09:39:34,713] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04630730319768191
[2024-01-22 09:39:37,391] INFO: Iter 21800 Summary: 
[2024-01-22 09:39:37,392] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045943669825792316
[2024-01-22 09:39:40,171] INFO: Iter 21900 Summary: 
[2024-01-22 09:39:40,171] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04565697532147169
[2024-01-22 09:39:42,853] INFO: Iter 22000 Summary: 
[2024-01-22 09:39:42,853] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04599916432052851
[2024-01-22 09:39:45,545] INFO: Iter 22100 Summary: 
[2024-01-22 09:39:45,545] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046455191783607006
[2024-01-22 09:39:48,253] INFO: Iter 22200 Summary: 
[2024-01-22 09:39:48,253] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04618005182594061
[2024-01-22 09:39:50,809] INFO: Iter 22300 Summary: 
[2024-01-22 09:39:50,809] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04569714240729809
[2024-01-22 09:39:53,393] INFO: Iter 22400 Summary: 
[2024-01-22 09:39:53,393] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04581700555980205
[2024-01-22 09:39:55,994] INFO: Iter 22500 Summary: 
[2024-01-22 09:39:55,995] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04625257901847363
[2024-01-22 09:39:58,711] INFO: Iter 22600 Summary: 
[2024-01-22 09:39:58,711] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04612680494785309
[2024-01-22 09:40:01,234] INFO: Iter 22700 Summary: 
[2024-01-22 09:40:01,234] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045938281901180746
[2024-01-22 09:40:03,793] INFO: Iter 22800 Summary: 
[2024-01-22 09:40:03,793] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04597247593104839
[2024-01-22 09:40:06,447] INFO: Iter 22900 Summary: 
[2024-01-22 09:40:06,447] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0459106532484293
[2024-01-22 09:40:09,013] INFO: Iter 23000 Summary: 
[2024-01-22 09:40:09,013] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046013395600020886
[2024-01-22 09:40:11,779] INFO: Iter 23100 Summary: 
[2024-01-22 09:40:11,779] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04620418965816498
[2024-01-22 09:40:14,412] INFO: Iter 23200 Summary: 
[2024-01-22 09:40:14,412] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04598819125443697
[2024-01-22 09:40:16,962] INFO: Iter 23300 Summary: 
[2024-01-22 09:40:16,962] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04586262840777636
[2024-01-22 09:40:19,683] INFO: Iter 23400 Summary: 
[2024-01-22 09:40:19,683] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04595125216990709
[2024-01-22 09:40:22,260] INFO: Iter 23500 Summary: 
[2024-01-22 09:40:22,260] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04552149340510368
[2024-01-22 09:40:24,834] INFO: Iter 23600 Summary: 
[2024-01-22 09:40:24,834] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045946400985121726
[2024-01-22 09:40:27,544] INFO: Iter 23700 Summary: 
[2024-01-22 09:40:27,544] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04604402121156454
[2024-01-22 09:40:30,141] INFO: Iter 23800 Summary: 
[2024-01-22 09:40:30,141] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0458093785867095
[2024-01-22 09:40:32,758] INFO: Iter 23900 Summary: 
[2024-01-22 09:40:32,759] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045799940377473834
[2024-01-22 09:40:35,296] INFO: Iter 24000 Summary: 
[2024-01-22 09:40:35,296] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.046189581826329235
[2024-01-22 09:40:37,985] INFO: Iter 24100 Summary: 
[2024-01-22 09:40:37,985] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04575140494853258
[2024-01-22 09:40:40,560] INFO: Iter 24200 Summary: 
[2024-01-22 09:40:40,560] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04555966950953007
[2024-01-22 09:40:43,196] INFO: Iter 24300 Summary: 
[2024-01-22 09:40:43,196] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04583658784627914
[2024-01-22 09:40:45,769] INFO: Iter 24400 Summary: 
[2024-01-22 09:40:45,769] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04583479553461075
[2024-01-22 09:40:48,416] INFO: Iter 24500 Summary: 
[2024-01-22 09:40:48,416] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04570646606385708
[2024-01-22 09:40:51,069] INFO: Iter 24600 Summary: 
[2024-01-22 09:40:51,069] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04563846670091152
[2024-01-22 09:40:53,543] INFO: Iter 24700 Summary: 
[2024-01-22 09:40:53,543] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04563422106206417
[2024-01-22 09:40:56,219] INFO: Iter 24800 Summary: 
[2024-01-22 09:40:56,219] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04576201792806387
[2024-01-22 09:40:58,738] INFO: Iter 24900 Summary: 
[2024-01-22 09:40:58,738] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04560079462826252
[2024-01-22 09:41:01,262] INFO: Iter 25000 Summary: 
[2024-01-22 09:41:01,263] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04549538891762495
[2024-01-22 09:41:03,857] INFO: Iter 25100 Summary: 
[2024-01-22 09:41:03,857] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04573417622596025
[2024-01-22 09:41:06,601] INFO: Iter 25200 Summary: 
[2024-01-22 09:41:06,601] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045749893113970756
[2024-01-22 09:41:09,188] INFO: Iter 25300 Summary: 
[2024-01-22 09:41:09,188] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045139895528554914
[2024-01-22 09:41:11,754] INFO: Iter 25400 Summary: 
[2024-01-22 09:41:11,754] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04558750059455633
[2024-01-22 09:41:14,287] INFO: Iter 25500 Summary: 
[2024-01-22 09:41:14,287] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04537296984344721
[2024-01-22 09:41:16,908] INFO: Iter 25600 Summary: 
[2024-01-22 09:41:16,908] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04551208395510912
[2024-01-22 09:41:19,375] INFO: Iter 25700 Summary: 
[2024-01-22 09:41:19,376] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04541583016514778
[2024-01-22 09:41:21,990] INFO: Iter 25800 Summary: 
[2024-01-22 09:41:21,990] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04529512245208025
[2024-01-22 09:41:24,536] INFO: Iter 25900 Summary: 
[2024-01-22 09:41:24,536] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045707711465656754
[2024-01-22 09:41:27,040] INFO: Iter 26000 Summary: 
[2024-01-22 09:41:27,041] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04542345136404038
[2024-01-22 09:41:29,732] INFO: Iter 26100 Summary: 
[2024-01-22 09:41:29,733] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045643352903425694
[2024-01-22 09:41:32,312] INFO: Iter 26200 Summary: 
[2024-01-22 09:41:32,312] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045296002440154554
[2024-01-22 09:41:34,840] INFO: Iter 26300 Summary: 
[2024-01-22 09:41:34,841] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04538277741521597
[2024-01-22 09:41:37,359] INFO: Iter 26400 Summary: 
[2024-01-22 09:41:37,359] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04556284010410309
[2024-01-22 09:41:40,080] INFO: Iter 26500 Summary: 
[2024-01-22 09:41:40,080] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04593249954283238
[2024-01-22 09:41:42,908] INFO: Iter 26600 Summary: 
[2024-01-22 09:41:42,908] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045496191754937174
[2024-01-22 09:41:45,415] INFO: Iter 26700 Summary: 
[2024-01-22 09:41:45,416] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04526908934116364
[2024-01-22 09:41:48,111] INFO: Iter 26800 Summary: 
[2024-01-22 09:41:48,111] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04570112217217684
[2024-01-22 09:41:50,742] INFO: Iter 26900 Summary: 
[2024-01-22 09:41:50,742] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04505881372839213
[2024-01-22 09:41:53,222] INFO: Iter 27000 Summary: 
[2024-01-22 09:41:53,223] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04547623801976442
[2024-01-22 09:41:55,899] INFO: Iter 27100 Summary: 
[2024-01-22 09:41:55,900] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04527592301368713
[2024-01-22 09:41:58,407] INFO: Iter 27200 Summary: 
[2024-01-22 09:41:58,407] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045313973277807236
[2024-01-22 09:42:01,062] INFO: Iter 27300 Summary: 
[2024-01-22 09:42:01,063] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04543252982199192
[2024-01-22 09:42:03,658] INFO: Iter 27400 Summary: 
[2024-01-22 09:42:03,658] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04539033140987158
[2024-01-22 09:42:06,185] INFO: Iter 27500 Summary: 
[2024-01-22 09:42:06,185] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04525410611182451
[2024-01-22 09:42:08,829] INFO: Iter 27600 Summary: 
[2024-01-22 09:42:08,829] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045349414311349395
[2024-01-22 09:42:11,309] INFO: Iter 27700 Summary: 
[2024-01-22 09:42:11,309] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04511484257876873
[2024-01-22 09:42:13,810] INFO: Iter 27800 Summary: 
[2024-01-22 09:42:13,810] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045300803557038305
[2024-01-22 09:42:16,514] INFO: Iter 27900 Summary: 
[2024-01-22 09:42:16,514] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04545472476631403
[2024-01-22 09:42:19,181] INFO: Iter 28000 Summary: 
[2024-01-22 09:42:19,181] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0450011782720685
[2024-01-22 09:42:21,795] INFO: Iter 28100 Summary: 
[2024-01-22 09:42:21,795] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0450972905382514
[2024-01-22 09:42:24,308] INFO: Iter 28200 Summary: 
[2024-01-22 09:42:24,308] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045218861028552056
[2024-01-22 09:42:26,961] INFO: Iter 28300 Summary: 
[2024-01-22 09:42:26,961] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04520492948591709
[2024-01-22 09:42:29,553] INFO: Iter 28400 Summary: 
[2024-01-22 09:42:29,553] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04501065138727427
[2024-01-22 09:42:32,290] INFO: Iter 28500 Summary: 
[2024-01-22 09:42:32,291] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0452198551595211
[2024-01-22 09:42:34,958] INFO: Iter 28600 Summary: 
[2024-01-22 09:42:34,958] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04532491285353899
[2024-01-22 09:42:37,438] INFO: Iter 28700 Summary: 
[2024-01-22 09:42:37,438] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045126370228827
[2024-01-22 09:42:40,132] INFO: Iter 28800 Summary: 
[2024-01-22 09:42:40,133] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04527148723602295
[2024-01-22 09:42:42,755] INFO: Iter 28900 Summary: 
[2024-01-22 09:42:42,755] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04517772547900677
[2024-01-22 09:42:45,487] INFO: Iter 29000 Summary: 
[2024-01-22 09:42:45,487] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04536615733057261
[2024-01-22 09:42:47,958] INFO: Iter 29100 Summary: 
[2024-01-22 09:42:47,958] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.044938361719250676
[2024-01-22 09:42:50,581] INFO: Iter 29200 Summary: 
[2024-01-22 09:42:50,581] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04517381470650435
[2024-01-22 09:42:53,098] INFO: Iter 29300 Summary: 
[2024-01-22 09:42:53,098] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045126778483390806
[2024-01-22 09:42:55,597] INFO: Iter 29400 Summary: 
[2024-01-22 09:42:55,597] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045341355316340926
[2024-01-22 09:42:58,098] INFO: Iter 29500 Summary: 
[2024-01-22 09:42:58,098] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0451957368478179
[2024-01-22 09:43:00,750] INFO: Iter 29600 Summary: 
[2024-01-22 09:43:00,750] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04463934600353241
[2024-01-22 09:43:03,254] INFO: Iter 29700 Summary: 
[2024-01-22 09:43:03,254] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04563980836421251
[2024-01-22 09:43:05,806] INFO: Iter 29800 Summary: 
[2024-01-22 09:43:05,807] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04521096546202898
[2024-01-22 09:43:08,381] INFO: Iter 29900 Summary: 
[2024-01-22 09:43:08,381] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04507623434066772
[2024-01-22 09:43:11,067] INFO: Iter 30000 Summary: 
[2024-01-22 09:43:11,067] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045068191066384315
[2024-01-22 09:43:13,807] INFO: Iter 30100 Summary: 
[2024-01-22 09:43:13,807] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.0450696212425828
[2024-01-22 09:43:16,416] INFO: Iter 30200 Summary: 
[2024-01-22 09:43:16,416] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.044873826541006565
[2024-01-22 09:43:19,030] INFO: Iter 30300 Summary: 
[2024-01-22 09:43:19,030] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04511665478348732
[2024-01-22 09:43:21,611] INFO: Iter 30400 Summary: 
[2024-01-22 09:43:21,611] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045308951437473294
[2024-01-22 09:43:24,166] INFO: Iter 30500 Summary: 
[2024-01-22 09:43:24,166] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045065110363066194
[2024-01-22 09:43:26,809] INFO: Iter 30600 Summary: 
[2024-01-22 09:43:26,809] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04516573954373598
[2024-01-22 09:43:29,367] INFO: Iter 30700 Summary: 
[2024-01-22 09:43:29,367] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.045111528486013415
[2024-01-22 09:43:31,768] INFO: Iter 30800 Summary: 
[2024-01-22 09:43:31,768] INFO: 	 lr: 0.00030000000000000073 	 Training loss: 0.04502787031233311
[2024-01-22 09:43:34,544] INFO: Iter 30900 Summary: 
